from_id,to_id,from_infra,to_infra,distance,length,geometry,q_sea_flow,v_sea_flow
maritime2740,maritime2743,maritime,maritime,227.77867487308902,2.2360364132394355,"LINESTRING (-15 64.00000763, -13.00002003 64.99997711)",1976803.318678489,1091871375.9622707
maritime2745,maritime2743,maritime,maritime,68.88497365380175,1.5000000001337337,"LINESTRING (-13 66.49997711, -13.00002003 64.99997711)",183805.33271522634,221814201.66324267
maritime2745,maritime2748,maritime,maritime,557.0360171235675,5.02494730321533,"LINESTRING (-13 66.49997711, -18.00000954 66.99997711)",455082.86836975627,231020689.243864
maritime2750,maritime2748,maritime,maritime,668.2794507037793,6.020778275303288,"LINESTRING (-23.99999046 66.49997711, -18.00000954 66.99997711)",155874.2248646743,87515117.36379041
maritime2754,maritime2756,maritime,maritime,151.96219132780243,1.6401407058333437,"LINESTRING (10.69999981 64.99999237, 12 66.00002289)",2848154.3258567727,3085557275.915518
maritime2758,maritime2756,maritime,maritime,209.7262952777864,2.2803378864668913,"LINESTRING (13.80000019 67.40000153, 12 66.00002289)",10681273.870330341,4532641673.018513
maritime2756,maritime2758,maritime,maritime,209.7262952777864,2.2803378864668913,"LINESTRING (12 66.00002289, 13.80000019 67.40000153)",2830021.0324804983,3058289698.5313883
maritime2761,maritime2758,maritime,maritime,201.98901271027313,1.8973828818909377,"LINESTRING (11.99997997 67.99999237, 13.80000019 67.40000153)",289629.9653261085,142826353.38228622
maritime2765,maritime2758,maritime,maritime,358.69723049848545,3.3525857120877465,"LINESTRING (16.99998093 68.39997864, 13.80000019 67.40000153)",6454825.482245309,2612282498.607849
maritime2758,maritime2765,maritime,maritime,358.69723049848545,3.3525857120877465,"LINESTRING (13.80000019 67.40000153, 16.99998093 68.39997864)",760110.8154724059,941731741.9035757
maritime2761,maritime36,maritime,maritime,562.3452155539272,5.385177737144251,"LINESTRING (11.99997997 67.99999237, 17 69.99997711)",1976410.6229750481,1481156525.8250132
maritime2768,maritime36,maritime,maritime,713.7279510312275,6.502491375786843,"LINESTRING (23.39999008 71.14998627, 17 69.99997711)",16637519.573750047,5886117352.32692
maritime2768,maritime2770,maritime,maritime,411.9176332390047,3.7030398041390162,"LINESTRING (23.39999008 71.14998627, 27.09999084 71.29998016)",1614664.8289080893,925141147.8229797
maritime2772,maritime2770,maritime,maritime,657.4390024257289,5.953999745389077,"LINESTRING (33 70.49997711, 27.09999084 71.29998016)",15697587.93888028,5507356586.127545
maritime2770,maritime2772,maritime,maritime,657.4390024257289,5.953999745389077,"LINESTRING (27.09999084 71.29998016, 33 70.49997711)",1614664.8289080893,925141147.8229797
maritime2774,maritime2772,maritime,maritime,5946.860622505347,56.46164564579132,"LINESTRING (85.94363714413481 69.52641854753082, 85.51127117124199 69.68364253767366, 84.31243824640279 69.56572454506653, 83.27082931170645 70.01774351672721, 83.03499332649218 71.19692344279855, 80.77067510463196 72.47287537554885, 77.76230189303081 74.93427163958617, 70.65160157470078 74.93427163958617, 62.44694736124306 72.19938690176693, 59.43857414964188 70.55845605907538, 56.74857807050986 69.69765731375314, 50.184987637427724 70.12805668641427, 42.99998856 69, 33 70.49997711)",113692.482219786,47989108.96309054
maritime2772,maritime10984,maritime,maritime,1114.7081295232426,10.111859499155178,"LINESTRING (33 70.49997711, 42.99998856 69)",69013.16911412038,42385514.25806873
maritime2775,maritime2780,maritime,maritime,68.09212132810504,0.6324676651104358,"LINESTRING (0.4000099897 53.49998093, -0.200000003 53.69998932)",31380095.885144725,18485541767.48121
maritime2781,maritime328,maritime,maritime,163.20747782392047,1.769173322010612,"LINESTRING (-1 55.09999084, -2.299999952 56.29998016)",7636251.651550059,7401195454.941724
maritime2785,maritime10998,maritime,maritime,224.41150170474407,2.3339091797614366,"LINESTRING (-1.40000999 57.29998016, -2.299999952 56.29998016, -3.249274320979589 56.02408855956612)",3070745.9489037273,3918821181.8546224
maritime2795,maritime2799,maritime,maritime,75.45367815365485,0.848522945887746,"LINESTRING (-5.200019836 58.70000076, -5.800010204 58.09999847)",8190581.975154923,6646099978.793208
maritime2801,maritime2799,maritime,maritime,161.62766660292567,1.7691934402334382,"LINESTRING (-7.100019932 56.89999008, -5.800010204 58.09999847)",3207183.0303193415,6668979599.455082
maritime2805,maritime326,maritime,maritime,109.67817254782673,1.1401727473364547,"LINESTRING (-6.099999905 55.5, -5.200009823 54.79999161)",7547224.015559227,6107997690.321914
maritime2812,maritime326,maritime,maritime,73.25094339358758,1.1180360321545337,"LINESTRING (-4.999989986 55.89999008, -5.200009823 54.79999161)",158099.906396819,603365143.9864995
maritime2813,maritime326,maritime,maritime,107.16131256667595,1.4866049475575593,"LINESTRING (-5.699999809 53.39999008, -5.200009823 54.79999161)",8373720.206145794,12965072321.359371
maritime2816,maritime326,maritime,maritime,101.54563276890018,1.392852390676895,"LINESTRING (-4.699999809 53.49998093, -5.200009823 54.79999161)",431419.7272280703,1457865345.7272317
maritime2805,maritime2841,maritime,maritime,155.9346570035244,1.4024489857437399,"LINESTRING (-6.099999905 55.5, -7.499989986 55.41698837)",774162.7535673385,492588532.47584224
maritime2837,maritime2841,maritime,maritime,340.27036234584705,3.167699846392247,"LINESTRING (-10.5 54.40000153, -7.499989986 55.41698837)",79508.55681082718,21983262.906950247
maritime2816,maritime2819,maritime,maritime,144.86586729576098,1.303830971485299,"LINESTRING (-4.699999809 53.49998093, -3.400010109 53.59999084)",12694165.454436975,23640802749.604683
maritime2830,maritime11042,maritime,maritime,293.2784881068176,3.3893092665053826,"LINESTRING (-10.80000019 51.29999924, -10.2000103 52.99998093, -9.974119073256974 52.548962490519244, -8.903065420400509 52.703390549294745)",3666774.8907995084,1698950203.6703486
maritime2837,maritime2835,maritime,maritime,98.29388900712178,1.4318000909800372,"LINESTRING (-10.5 54.40000153, -10.2000103 52.99998093)",326740.6151819924,399946222.6894604
maritime2845,maritime2852,maritime,maritime,223.25340741346074,2.015572952594711,"LINESTRING (4.899990082 53.49998093, 6.900000095 53.74996948)",124318923.20573679,144717116298.57776
maritime2854,maritime2852,maritime,maritime,150.60449141310932,1.3583004726926717,"LINESTRING (8.249990463 53.89999008, 6.900000095 53.74996948)",110154287.36286835,199262173567.63632
maritime2852,maritime2854,maritime,maritime,150.60449141310932,1.3583004726926717,"LINESTRING (6.900000095 53.74996948, 8.249990463 53.89999008)",117153071.21992868,141593330713.90692
maritime2857,maritime2854,maritime,maritime,139.77393181050223,1.2659190501111086,"LINESTRING (9.500009537 53.69998169, 8.249990463 53.89999008)",58038658.26571678,89186821658.3284
maritime2854,maritime2858,maritime,maritime,104.36565820206405,1.5403011419277282,"LINESTRING (8.249990463 53.89999008, 7.900000095 55.40000153)",35273710.274134964,56707711710.140945
maritime2859,maritime2858,maritime,maritime,157.24081353685574,2.55439577159631,"LINESTRING (8.050000191 57.94998932, 7.900000095 55.40000153)",86855841.25063303,65955018083.70537
maritime2855,maritime2857,maritime,maritime,219.7584918217532,2.1302892392049473,"LINESTRING (8.878772706049904 54.4930910112244, 8.249990463 53.89999008, 9.500009537 53.69998169)",17533.519563372465,18713984.763050392
maritime2859,maritime2864,maritime,maritime,176.71516431990477,1.6807743944391638,"LINESTRING (8.050000191 57.94998932, 9.600000381 58.59999084)",13554674.322421506,13990616226.920631
maritime2866,maritime2864,maritime,maritime,125.81136383274209,1.208307234878013,"LINESTRING (10.69999981 59.09999847, 9.600000381 58.59999084)",21180858.32274697,10560541433.404596
maritime2859,maritime2868,maritime,maritime,298.83513833759895,2.6874787458594502,"LINESTRING (8.050000191 57.94998932, 10.73328972 57.79999161)",117910921.06477281,128930062650.45053
maritime2866,maritime2868,maritime,maritime,76.04004135067002,1.300433025632184,"LINESTRING (10.69999981 59.09999847, 10.73328972 57.79999161)",11051145.151169721,4090865613.3855615
maritime2871,maritime2868,maritime,maritime,74.45546612311057,0.674158607472584,"LINESTRING (11.39999008 57.69998932, 10.73328972 57.79999161)",242528517.07545614,174169037240.79596
maritime2864,maritime2866,maritime,maritime,125.81136383274209,1.208307234878013,"LINESTRING (9.600000381 58.59999084, 10.69999981 59.09999847)",12300006.874974744,12625049696.015427
maritime2868,maritime2866,maritime,maritime,76.04004135067002,1.300433025632184,"LINESTRING (10.73328972 57.79999161, 10.69999981 59.09999847)",4367053.873897299,3842741088.816635
maritime2871,maritime370,maritime,maritime,140.35702671284633,2.1587018358268764,"LINESTRING (11.39999008 57.69998932, 10.89999008 55.59999084)",14404876.223208599,16502248935.161646
maritime2876,maritime370,maritime,maritime,73.75132676686553,1.1180660603175656,"LINESTRING (11.10000992 54.49996185, 10.89999008 55.59999084)",6751160.723886061,5437465179.324928
maritime2871,maritime113,maritime,maritime,186.24309689273824,2.2500053440156487,"LINESTRING (11.39999008 57.69998932, 12.75 55.89999008)",101469359.89416488,94301496624.94644
maritime2878,maritime113,maritime,maritime,108.15016208826131,1.5041801386218374,"LINESTRING (12.19999981 54.49996948, 12.75 55.89999008)",207139085.50209743,129926812756.70688
maritime2878,maritime2876,maritime,maritime,122.45031443354677,1.0999898900264624,"LINESTRING (12.19999981 54.49996948, 11.10000992 54.49996185)",7121951.605365684,5781507910.509237
maritime2892,maritime38,maritime,maritime,217.76720915585048,2.102375472394103,"LINESTRING (17.09999084 58.5, 19 59.39997101)",11246819.679090735,7882912461.320602
maritime2897,maritime38,maritime,maritime,195.22725436374907,3.114896283627573,"LINESTRING (19.99998093 62.34999084, 19 59.39997101)",20556955.316959515,14181444036.741474
maritime2905,maritime38,maritime,maritime,269.29863645216716,2.473876518420413,"LINESTRING (21.40000916 59.99998856, 19 59.39997101)",9939114.358390342,6196323084.604832
maritime2897,maritime2900,maritime,maritime,119.50304930180324,1.312454020667384,"LINESTRING (19.99998093 62.34999084, 21 63.19998932)",7635325.69085172,5152756414.029852
maritime2902,maritime2900,maritime,maritime,239.35768632969123,2.6907237324259263,"LINESTRING (23.00000954 64.99997711, 21 63.19998932)",10284413.35078022,6211369388.035613
maritime2897,maritime2903,maritime,maritime,120.06228472252192,1.5403123847064837,"LINESTRING (19.99998093 62.34999084, 20.89999962 61.0999794)",6374022.352225015,2898801509.7328215
maritime2905,maritime2903,maritime,maritime,82.14477402037977,1.208300206147018,"LINESTRING (21.40000916 59.99998856, 20.89999962 61.0999794)",4612381.918234878,1537991650.4221861
maritime2900,maritime2902,maritime,maritime,239.35768632969123,2.6907237324259263,"LINESTRING (21 63.19998932, 23.00000954 64.99997711)",4547296.353706431,3883538701.6814995
maritime2913,maritime3200,maritime,maritime,2558.7942592475147,23.310197644373677,"LINESTRING (151.5000153 -34.00006104, 156.7424316 -35.94337845, 162.2300415 -37.66114044, 167.9561005 -39.12258148, 173.8999939 -40.30001068)",501875.26323197444,825043302.0977448
maritime3199,maritime3200,maritime,maritime,112.52699193736137,1.308616198932139,"LINESTRING (173.75 -39.00001907, 173.8999939 -40.30001068)",2420451.5023781653,1884878567.1824102
maritime3204,maritime3200,maritime,maritime,212.1836261129262,1.910495324660909,"LINESTRING (172 -40.50004959, 173.8999939 -40.30001068)",1152958.1785160555,1941452800.4771752
maritime3226,maritime3200,maritime,maritime,101.047002463085,1.0816922551419843,"LINESTRING (174.5 -41.20003891, 173.8999939 -40.30001068)",9674737.085996836,6584733144.254269
maritime2917,maritime2926,maritime,maritime,129.06424892433168,1.3229697270406466,"LINESTRING (32.59999847 29.70000076, 32.16669846 30.95000076)",437301219.80646527,581113792733.5356
maritime2927,maritime2926,maritime,maritime,4.75615059061954,0.04998970058228653,"LINESTRING (32.16669083 30.99999046, 32.16669846 30.95000076)",626904499.663389,530180319927.2093
maritime2943,maritime652,maritime,maritime,421.2207722387983,3.801326221377707,"LINESTRING (80.09999847 5.799990177, 76.99999237 8)",125721908.3094765,153437227456.76892
maritime2960,maritime652,maritime,maritime,265.197700710643,2.404141207858397,"LINESTRING (75.30000305 9.699979782, 76.99999237 8)",815183881.4659301,365707789602.9283
maritime2949,maritime2950,maritime,maritime,504.69829377003583,4.6141084191857225,"LINESTRING (67 22.29999924, 71 20)",106346183.49379057,50582516700.41611
maritime2952,maritime2950,maritime,maritime,187.57770806253987,1.7204780522212155,"LINESTRING (72.40000916 18.99999046, 71 20)",64524824.02032812,39931238939.78811
maritime2949,maritime3014,maritime,maritime,208.34373829181632,2.039616330665989,"LINESTRING (67 22.29999924, 66.60001373 24.30001068)",17540991.82243547,32049149595.05534
maritime3011,maritime3014,maritime,maritime,368.599153355407,3.3136085108213593,"LINESTRING (63.30001068 24.5999794, 66.60001373 24.30001068)",127096029.4717759,60495924305.1019
maritime2950,maritime2949,maritime,maritime,504.69829377003583,4.6141084191857225,"LINESTRING (71 20, 67 22.29999924)",17820145.90974381,17275288987.821644
maritime3014,maritime2949,maritime,maritime,208.34373829181632,2.039616330665989,"LINESTRING (66.60001373 24.30001068, 67 22.29999924)",118143481.5470947,54845030432.3448
maritime2952,maritime2956,maritime,maritime,396.9803337772707,3.748323113353091,"LINESTRING (72.40000916 18.99999046, 73.00000763 15.30000019)",77465247.15631115,38723089150.852104
maritime2958,maritime2956,maritime,maritime,343.5184645035899,3.1780477052518936,"LINESTRING (74.29998016 12.39999008, 73.00000763 15.30000019)",60598200.01392928,42823155358.47412
maritime2956,maritime2958,maritime,maritime,343.5184645035899,3.1780477052518936,"LINESTRING (73.00000763 15.30000019, 74.29998016 12.39999008)",66658685.0750175,34917842304.475365
maritime2960,maritime2958,maritime,maritime,313.5607085513975,2.879253616795505,"LINESTRING (75.30000305 9.699979782, 74.29998016 12.39999008)",68288609.95328587,45617943843.45189
maritime2960,maritime3017,maritime,maritime,2160.467225770794,19.8144676597057,"LINESTRING (75.30000305 9.699979782, 71.45850372 12.65351963, 67.57205963 15.61590004, 64.06324768 19.19278908, 60.39999008 22.70000076)",58901594.431777745,106456969085.23882
maritime3011,maritime3017,maritime,maritime,376.0449417445859,3.4669926900529493,"LINESTRING (63.30001068 24.5999794, 60.39999008 22.70000076)",6347442.889338728,16095608235.453869
maritime3019,maritime3017,maritime,maritime,204.39686118441026,1.9104960225489864,"LINESTRING (59 24.00000954, 60.39999008 22.70000076)",798537745.7278141,365667876961.8827
maritime3047,maritime3017,maritime,maritime,319.1653984127544,3.0413636383262928,"LINESTRING (59.00001144 20.00000954, 60.39999008 22.70000076)",116628375.90537125,89022972160.08951
maritime2962,maritime4198,maritime,maritime,3963.696398949709,39.775151862305165,"LINESTRING (-68 -52.40003967, -63.19089127 -49.20401001, -58.97880936 -45.83139038, -55.25574875 -42.32003021, -51.93069839 -38.69903183, -48.92879105 -34.99058914, -46.1884613 -31.21250916, -43.65940094 -27.37858963, -41.29999924 -23.50001907)",727948.2360522677,681915009.8303192
maritime4193,maritime4198,maritime,maritime,412.0631701351833,3.935723200903702,"LINESTRING (-39.5 -20.00003052, -41.29999924 -23.50001907)",77658073.59416899,75904306325.45557
maritime4202,maritime4198,maritime,maritime,218.02403793809438,1.9602323577560428,"LINESTRING (-43.25 -23.29999924, -41.29999924 -23.50001907)",152787927.75126287,54278201586.47383
maritime4207,maritime4198,maritime,maritime,851.2399439375542,7.878188975908441,"LINESTRING (-47.89999008 -27.80001068, -44.54103088 -25.68721008, -41.29999924 -23.50001907)",60158880.43670552,36173712141.4372
maritime2962,maritime2965,maritime,maritime,440.82814878952894,5.3275197328669,"LINESTRING (-68 -52.40003967, -65.40000916 -47.75003815)",10364436.978972573,7018023003.99321
maritime2967,maritime2965,maritime,maritime,377.8168189330115,4.601375086352776,"LINESTRING (-63.90000916 -43.4000206, -65.40000916 -47.75003815)",50456469.867448054,26152023517.38648
